order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,country,product_id,category,sub_category,product_name,manager,returned,sales,quantity,discount,profit
IN-2025-78725,2025-10-02,2025-10-06,Standard Class,NF-18385,강진원,Consumer,세종특별자치시,세종특별자치시,대한민국,TEC-PH-10001670,Technology,Phones,"Motorola Smart Phone, Full Size",신한결,False,2627438.4,4,0.0,998416.8
IN-2025-54211,2025-01-17,2025-01-21,Standard Class,KB-16315,길연지,Consumer,서구,인천광역시,대한민국,OFF-BI-10004869,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",전소현,False,95598.072,4,0.17,35622.072
IN-2025-54211,2025-01-17,2025-01-21,Standard Class,KB-16315,길연지,Consumer,서구,인천광역시,대한민국,OFF-AR-10000762,Office Supplies,Art,"BIC Pens, Water Color",전소현,False,52002.864,4,0.27,-1485.936
IN-2025-78991,2025-11-27,2025-11-29,Second Class,JF-15355,권경문,Consumer,진도군,전라남도,대한민국,OFF-BI-10003340,Office Supplies,Binders,"Acco Index Tab, Durable",곽승예,False,27356.4,3,0.0,6242.4
IN-2025-59650,2025-11-03,2025-11-05,First Class,AW-10930,류혜령,Home Office,동해시,강원도,대한민국,OFF-BI-10002853,Office Supplies,Binders,"Avery Binder Covers, Recycled",허진성,False,23317.2,2,0.0,10954.8
ID-2025-37768,2025-03-22,2025-03-24,First Class,SG-20890,민효신,Corporate,중구,울산광역시,대한민국,TEC-PH-10002570,Technology,Phones,"Samsung Headset, Full Size",원유선,False,265929.3,7,0.5,-180891.9
ID-2025-43403,2025-07-17,2025-07-22,Standard Class,JW-15955,신초롱,Consumer,서구,대전광역시,대한민국,OFF-SU-10002543,Office Supplies,Supplies,"Stiletto Scissors, Easy Grip",신한결,False,42462.09,3,0.45,-30151.71
ID-2025-43403,2025-07-17,2025-07-22,Standard Class,JW-15955,신초롱,Consumer,서구,대전광역시,대한민국,OFF-LA-10002020,Office Supplies,Labels,"Novimex Color Coded Labels, 5000 Label Set",신한결,False,57491.28,8,0.45,-23047.92
IN-2025-67119,2025-11-07,2025-11-10,First Class,AR-10570,차진혁,Consumer,동작구,서울특별시,대한민국,OFF-BI-10001904,Office Supplies,Binders,"Cardinal Binder Covers, Durable",전소현,False,35113.5,3,0.15,13999.5
IN-2025-67119,2025-11-07,2025-11-10,First Class,AR-10570,차진혁,Consumer,동작구,서울특별시,대한민국,OFF-FA-10001375,Office Supplies,Fasteners,"Accos Clamps, 12 Pack",전소현,False,31657.23,3,0.45,-21311.37
ID-2025-29914,2025-01-14,2025-01-19,Standard Class,JS-16030,김서연,Consumer,안양시,경기도,대한민국,OFF-FA-10001925,Office Supplies,Fasteners,"Advantus Staples, 12 Pack",전소현,False,11545.38,2,0.45,-4244.22
IN-2025-18252,2025-01-10,2025-01-15,Standard Class,AS-10225,윤소율,Corporate,영월군,강원도,대한민국,OFF-LA-10001548,Office Supplies,Labels,"Avery Shipping Labels, Adjustable",허진성,False,49725.0,5,0.0,11934.0
IN-2025-21731,2025-08-22,2025-08-24,First Class,CS-12175,이한울,Corporate,광명시,경기도,대한민국,FUR-BO-10001501,Furniture,Bookcases,"Bush Classic Bookcase, Metal",전소현,False,1261148.4,3,0.0,542262.6
IN-2025-21731,2025-08-22,2025-08-24,First Class,CS-12175,이한울,Corporate,광명시,경기도,대한민국,OFF-BI-10000006,Office Supplies,Binders,"Ibico Binder, Durable",전소현,False,138556.8,8,0.0,28886.4
IN-2025-21731,2025-08-22,2025-08-24,First Class,CS-12175,이한울,Corporate,광명시,경기도,대한민국,FUR-CH-10000994,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",전소현,False,1032872.4,7,0.0,175429.8
IN-2025-56570,2025-11-17,2025-11-23,Standard Class,BM-11575,손주린,Corporate,안산시,경기도,대한민국,OFF-AR-10000242,Office Supplies,Art,"BIC Pencil Sharpener, Blue",전소현,False,88770.6,3,0.0,15973.2
IN-2025-41422,2025-05-31,2025-06-02,First Class,HG-14965,하희열,Corporate,광양시,전라남도,대한민국,TEC-AC-10001312,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",곽승예,False,135037.8,3,0.0,43146.0
IN-2025-41422,2025-05-31,2025-06-02,First Class,HG-14965,하희열,Corporate,광양시,전라남도,대한민국,OFF-FA-10002177,Office Supplies,Fasteners,"OIC Clamps, Metal",곽승예,False,40575.6,2,0.0,3243.6
IN-2025-41422,2025-05-31,2025-06-02,First Class,HG-14965,하희열,Corporate,광양시,전라남도,대한민국,OFF-ST-10002161,Office Supplies,Storage,"Tenex Trays, Single Width",곽승예,False,331948.8,6,0.0,139352.4
IN-2025-41422,2025-05-31,2025-06-02,First Class,HG-14965,하희열,Corporate,광양시,전라남도,대한민국,FUR-CH-10003009,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",곽승예,False,1021734.0,6,0.0,255387.6
IN-2025-61015,2025-03-03,2025-03-07,Standard Class,EA-14035,노혜미,Corporate,양산시,경상남도,대한민국,OFF-BI-10000854,Office Supplies,Binders,"Acco Binder Covers, Economy",원유선,False,61138.8,5,0.1,3304.8
IN-2025-53532,2025-01-30,2025-01-30,Same Day,TS-21205,손지원,Corporate,진천군,충청북도,대한민국,OFF-BI-10003166,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",신한결,False,20930.4,3,0.0,6885.0
IN-2025-68127,2025-06-30,2025-07-04,Standard Class,RH-19600,남상훈,Consumer,종로구,서울특별시,대한민국,FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",전소현,False,220655.988,2,0.37,-115638.012
IN-2025-58460,2025-12-13,2025-12-19,Standard Class,BT-11680,장재찬,Consumer,동구,울산광역시,대한민국,OFF-AP-10000675,Office Supplies,Appliances,"Hamilton Beach Stove, White",원유선,True,3307737.6,6,0.0,429991.2
IN-2025-58460,2025-12-13,2025-12-19,Standard Class,BT-11680,장재찬,Consumer,동구,울산광역시,대한민국,OFF-SU-10003473,Office Supplies,Supplies,"Elite Trimmer, Steel",원유선,True,125674.2,3,0.0,50214.6
IN-2025-58460,2025-12-13,2025-12-19,Standard Class,BT-11680,장재찬,Consumer,동구,울산광역시,대한민국,FUR-BO-10001598,Furniture,Bookcases,"Bush Corner Shelving, Pine",원유선,True,1022774.4,8,0.0,460224.0
IN-2025-48359,2025-06-09,2025-06-09,Same Day,PF-19165,노채아,Consumer,강남구,서울특별시,대한민국,OFF-ST-10000752,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",전소현,False,333858.24,4,0.4,5459.04
IN-2025-78256,2025-09-20,2025-09-23,Second Class,EH-14125,민보미,Home Office,서구,대구광역시,대한민국,OFF-LA-10003435,Office Supplies,Labels,"Harbour Creations File Folder Labels, Laser Printer Compatible",원유선,False,16028.28,2,0.1,4400.28
ID-2025-75533,2025-06-17,2025-06-22,Standard Class,SV-20935,하종호,Consumer,중구,울산광역시,대한민국,TEC-CO-10001410,Technology,Copiers,"Canon Personal Copier, High-Speed",원유선,False,388148.76,3,0.1,-30275.64
ID-2025-75533,2025-06-17,2025-06-22,Standard Class,SV-20935,하종호,Consumer,중구,울산광역시,대한민국,OFF-ST-10003306,Office Supplies,Storage,"Eldon File Cart, Single Width",원유선,False,471374.64,4,0.1,-110.16
ID-2025-75533,2025-06-17,2025-06-22,Standard Class,SV-20935,하종호,Consumer,중구,울산광역시,대한민국,OFF-BI-10002329,Office Supplies,Binders,"Avery 3-Hole Punch, Durable",원유선,False,53923.32,2,0.1,23935.32
ID-2025-75533,2025-06-17,2025-06-22,Standard Class,SV-20935,하종호,Consumer,중구,울산광역시,대한민국,FUR-CH-10002626,Furniture,Chairs,"Hon Steel Folding Chair, Adjustable",원유선,False,231088.14,3,0.1,100089.54
IN-2025-32637,2025-12-25,2025-12-27,Second Class,MO-17800,장미영,Home Office,남구,울산광역시,대한민국,FUR-CH-10001204,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Red",원유선,False,89863.02,1,0.1,28938.42
IN-2025-48611,2025-08-13,2025-08-18,Standard Class,SC-20380,오규식,Consumer,달성군,대구광역시,대한민국,TEC-CO-10003951,Technology,Copiers,"HP Copy Machine, High-Speed",원유선,False,1242819.0,5,0.0,273411.0
IN-2025-48611,2025-08-13,2025-08-18,Standard Class,SC-20380,오규식,Consumer,달성군,대구광역시,대한민국,OFF-LA-10000471,Office Supplies,Labels,"Smead Shipping Labels, 5000 Label Set",원유선,False,85680.0,7,0.0,38556.0
IN-2025-48611,2025-08-13,2025-08-18,Standard Class,SC-20380,오규식,Consumer,달성군,대구광역시,대한민국,OFF-LA-10003396,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",원유선,False,40667.4,3,0.0,8904.6
IN-2025-48611,2025-08-13,2025-08-18,Standard Class,SC-20380,오규식,Consumer,달성군,대구광역시,대한민국,OFF-SU-10000997,Office Supplies,Supplies,"Fiskars Shears, Easy Grip",원유선,False,351716.4,7,0.0,73684.8
IN-2025-41891,2025-03-07,2025-03-11,Standard Class,TG-21310,남주석,Consumer,여주시,경기도,대한민국,OFF-PA-10001818,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",전소현,False,173043.0,5,0.0,39780.0
ID-2025-79313,2025-04-05,2025-04-10,Standard Class,WB-21850,유미리,Consumer,성주군,경상북도,대한민국,FUR-FU-10004730,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",원유선,False,26001.432,2,0.27,-8576.568
IN-2025-26953,2025-10-24,2025-10-27,First Class,JG-15115,진미혜,Consumer,괴산군,충청북도,대한민국,OFF-AR-10001965,Office Supplies,Art,"BIC Markers, Easy-Erase",신한결,False,163404.0,6,0.0,35802.0
IN-2025-44152,2025-06-08,2025-06-11,Second Class,GM-14695,이윤석,Corporate,도봉구,서울특별시,대한민국,TEC-AC-10001312,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",전소현,False,90025.2,2,0.0,28764.0
IN-2025-44152,2025-06-08,2025-06-11,Second Class,GM-14695,이윤석,Corporate,도봉구,서울특별시,대한민국,OFF-EN-10000904,Office Supplies,Envelopes,"Ames Mailers, with clear poly window",전소현,False,120533.4,3,0.0,26438.4
IN-2025-44152,2025-06-08,2025-06-11,Second Class,GM-14695,이윤석,Corporate,도봉구,서울특별시,대한민국,OFF-LA-10003141,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",전소현,False,23194.8,2,0.0,11566.8
IN-2025-44152,2025-06-08,2025-06-11,Second Class,GM-14695,이윤석,Corporate,도봉구,서울특별시,대한민국,OFF-AP-10003917,Office Supplies,Appliances,"KitchenAid Stove, Silver",전소현,False,1164636.0,2,0.0,489110.4
IN-2025-15543,2025-11-15,2025-11-15,Same Day,LO-17170,손잔디,Corporate,동작구,서울특별시,대한민국,OFF-AR-10001208,Office Supplies,Art,"Binney & Smith Canvas, Water Color",전소현,False,166892.4,3,0.0,80049.6
IN-2025-61820,2025-01-22,2025-01-28,Standard Class,MH-17440,류정미,Corporate,울진군,경상북도,대한민국,OFF-FA-10004910,Office Supplies,Fasteners,"Advantus Staples, Assorted Sizes",원유선,False,33904.8,4,0.0,2325.6
IN-2025-61820,2025-01-22,2025-01-28,Standard Class,MH-17440,류정미,Corporate,울진군,경상북도,대한민국,OFF-AR-10003110,Office Supplies,Art,"Sanford Sketch Pad, Water Color",원유선,False,99266.4,2,0.0,21787.2
IN-2025-71914,2025-09-23,2025-09-30,Standard Class,SC-20725,나호철,Consumer,구로구,서울특별시,대한민국,OFF-FA-10000353,Office Supplies,Fasteners,"Accos Staples, Metal",전소현,False,45165.6,4,0.0,367.2
IN-2025-63647,2025-08-04,2025-08-06,First Class,EB-14170,서선엽,Consumer,사하구,부산광역시,대한민국,OFF-PA-10002073,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",원유선,False,63709.2,3,0.0,24786.0
IN-2025-62716,2025-10-19,2025-10-24,Standard Class,RP-19270,장주연,Corporate,남구,대구광역시,대한민국,OFF-AR-10002747,Office Supplies,Art,"Boston Canvas, Fluorescent",원유선,False,111996.0,2,0.0,44798.4
IN-2025-56801,2025-05-08,2025-05-10,First Class,SC-20800,손슬현,Consumer,아산시,충청남도,대한민국,FUR-FU-10001351,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",신한결,False,95013.0,2,0.1,6334.2
ID-2025-58600,2025-11-20,2025-11-24,Standard Class,ZC-21910,이유영,Consumer,부산진구,부산광역시,대한민국,TEC-PH-10001884,Technology,Phones,"Nokia Office Telephone, Full Size",원유선,False,365841.36,6,0.1,-24492.24
ID-2025-58600,2025-11-20,2025-11-24,Standard Class,ZC-21910,이유영,Consumer,부산진구,부산광역시,대한민국,OFF-ST-10001638,Office Supplies,Storage,"Tenex File Cart, Single Width",원유선,False,494287.92,4,0.1,104321.52
IN-2025-18777,2025-09-04,2025-09-08,Standard Class,MZ-17515,손예준,Corporate,합천군,경상남도,대한민국,OFF-BI-10003025,Office Supplies,Binders,"Cardinal Binding Machine, Durable",원유선,False,104590.8,2,0.0,18788.4
ID-2025-69303,2025-12-30,2026-01-03,Standard Class,GM-14680,남채리,Consumer,옹진군,인천광역시,대한민국,OFF-PA-10003731,Office Supplies,Paper,"Enermax Note Cards, Premium",전소현,False,50338.53,3,0.45,-4649.67
ID-2025-69303,2025-12-30,2026-01-03,Standard Class,GM-14680,남채리,Consumer,옹진군,인천광역시,대한민국,FUR-CH-10003692,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two",전소현,False,260390.7,2,0.25,-48608.1
ID-2025-69303,2025-12-30,2026-01-03,Standard Class,GM-14680,남채리,Consumer,옹진군,인천광역시,대한민국,TEC-CO-10001726,Technology,Copiers,"HP Fax and Copier, High-Speed",전소현,False,340298.01,3,0.35,-57654.99
IN-2025-55478,2025-05-13,2025-05-13,Same Day,PC-19000,한재우,Home Office,경주시,경상북도,대한민국,OFF-EN-10004526,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled",원유선,False,68574.6,2,0.1,26652.6
IN-2025-55478,2025-05-13,2025-05-13,Same Day,PC-19000,한재우,Home Office,경주시,경상북도,대한민국,OFF-AR-10003684,Office Supplies,Art,"BIC Sketch Pad, Fluorescent",원유선,False,45826.56,1,0.1,13237.56
IN-2025-55478,2025-05-13,2025-05-13,Same Day,PC-19000,한재우,Home Office,경주시,경상북도,대한민국,OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",원유선,False,23464.08,2,0.1,-2607.12
IN-2025-55478,2025-05-13,2025-05-13,Same Day,PC-19000,한재우,Home Office,경주시,경상북도,대한민국,OFF-EN-10002140,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",원유선,False,33708.96,2,0.1,8188.56
IN-2025-33666,2025-06-04,2025-06-08,Standard Class,KD-16495,민주상,Corporate,과천시,경기도,대한민국,OFF-BI-10003309,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",전소현,False,54315.0,5,0.0,13464.0
IN-2025-33666,2025-06-04,2025-06-08,Standard Class,KD-16495,민주상,Corporate,과천시,경기도,대한민국,OFF-EN-10003508,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, with clear poly window",전소현,False,25428.6,1,0.0,11934.0
IN-2025-33666,2025-06-04,2025-06-08,Standard Class,KD-16495,민주상,Corporate,과천시,경기도,대한민국,TEC-PH-10004509,Technology,Phones,"Nokia Audio Dock, Cordless",전소현,False,1383854.4,8,0.0,442598.4
ID-2025-41737,2025-05-10,2025-05-16,Standard Class,CP-12340,고성새,Corporate,진안군,전라북도,대한민국,FUR-TA-10002860,Furniture,Tables,"Hon Training Table, with Bottom Storage",곽승예,False,67870.8,1,0.8,-128979.0
ID-2025-41737,2025-05-10,2025-05-16,Standard Class,CP-12340,고성새,Corporate,진안군,전라북도,대한민국,FUR-FU-10002525,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic",곽승예,False,104211.36,3,0.2,35085.96
ID-2025-60854,2025-10-16,2025-10-22,Standard Class,AF-10885,고혜정,Consumer,서귀포시,제주특별자치도,대한민국,FUR-CH-10001203,Furniture,Chairs,"Novimex Steel Folding Chair, Set of Two",곽승예,False,566134.272,9,0.27,-178547.328
IN-2025-79866,2025-09-02,2025-09-07,Standard Class,DB-13555,강창현,Corporate,동구,대전광역시,대한민국,FUR-CH-10000974,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black",신한결,False,869547.96,2,0.1,193226.76
IN-2025-79866,2025-09-02,2025-09-07,Standard Class,DB-13555,강창현,Corporate,동구,대전광역시,대한민국,OFF-PA-10004573,Office Supplies,Paper,"Enermax Memo Slips, Premium",신한결,False,14375.88,1,0.1,3665.88
IN-2025-35731,2025-12-26,2025-12-26,Same Day,Dl-13600,홍희윤,Corporate,화성시,경기도,대한민국,OFF-ST-10004847,Office Supplies,Storage,"Tenex File Cart, Blue",전소현,False,135864.0,1,0.0,62485.2
IN-2025-35157,2025-11-21,2025-11-23,Second Class,NF-18385,강진원,Consumer,세종특별자치시,세종특별자치시,대한민국,OFF-FA-10004527,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",신한결,False,27723.6,2,0.0,4957.2
IN-2025-35157,2025-11-21,2025-11-23,Second Class,NF-18385,강진원,Consumer,세종특별자치시,세종특별자치시,대한민국,OFF-SU-10004766,Office Supplies,Supplies,"Kleencut Shears, Easy Grip",신한결,False,98715.6,2,0.0,45349.2
IN-2025-35157,2025-11-21,2025-11-23,Second Class,NF-18385,강진원,Consumer,세종특별자치시,세종특별자치시,대한민국,OFF-SU-10000207,Office Supplies,Supplies,"Kleencut Box Cutter, High Speed",신한결,False,106029.0,3,0.0,25428.6
IN-2025-35157,2025-11-21,2025-11-23,Second Class,NF-18385,강진원,Consumer,세종특별자치시,세종특별자치시,대한민국,TEC-CO-10002658,Technology,Copiers,"Hewlett Ink, Laser",신한결,False,606614.4,4,0.0,297187.2
IN-2025-35157,2025-11-21,2025-11-23,Second Class,NF-18385,강진원,Consumer,세종특별자치시,세종특별자치시,대한민국,OFF-FA-10004298,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack",신한결,False,22032.0,2,0.0,8139.6
IN-2025-35157,2025-11-21,2025-11-23,Second Class,NF-18385,강진원,Consumer,세종특별자치시,세종특별자치시,대한민국,OFF-FA-10003838,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",신한결,False,55447.2,4,0.0,9914.4
IN-2025-35157,2025-11-21,2025-11-23,Second Class,NF-18385,강진원,Consumer,세종특별자치시,세종특별자치시,대한민국,OFF-AP-10003497,Office Supplies,Appliances,"KitchenAid Microwave, Red",신한결,False,1266105.6,4,0.0,443088.0
ID-2025-64025,2025-09-05,2025-09-11,Standard Class,AG-10900,양승호,Consumer,성동구,서울특별시,대한민국,FUR-CH-10004065,Furniture,Chairs,"SAFCO Bag Chairs, Adjustable",전소현,False,119179.35,3,0.25,-14389.65
IN-2025-73041,2025-08-12,2025-08-16,Standard Class,IG-15085,임명섭,Consumer,부천시,경기도,대한민국,OFF-SU-10003789,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",전소현,False,71236.8,2,0.0,28458.0
ID-2025-68183,2025-12-29,2025-12-31,First Class,AH-10075,차정혁,Corporate,동구,부산광역시,대한민국,OFF-AP-10003032,Office Supplies,Appliances,"Hoover Stove, Red",원유선,False,1565566.38,3,0.1,-104459.22
IN-2025-33792,2025-07-18,2025-07-25,Standard Class,HJ-14875,주경헌,Home Office,안양시,경기도,대한민국,OFF-FA-10003437,Office Supplies,Fasteners,"Accos Clamps, Bulk Pack",전소현,False,59302.8,3,0.0,15973.2
IN-2025-33792,2025-07-18,2025-07-25,Standard Class,HJ-14875,주경헌,Home Office,안양시,경기도,대한민국,FUR-FU-10004064,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic",전소현,False,43268.4,1,0.0,20318.4
IN-2025-18560,2025-08-11,2025-08-15,Standard Class,BM-11140,오선주,Consumer,보령시,충청남도,대한민국,OFF-BI-10003784,Office Supplies,Binders,"Ibico Index Tab, Economy",신한결,False,38225.52,4,0.1,15214.32
